iata_code,id_0,id_1,id_2,id_3,id_4,id_5
MKK,USA_gadm36,USA.12_1_gadm36,USA.12.5_1_gadm36,,,
MKL,USA_gadm36,USA.43_1_gadm36,USA.43.55_1_gadm36,,,
MKM,MYS_gadm36,MYS.14_1_gadm36,MYS.14.20_1_gadm36,,,
MKN,PNG_gadm36,PNG.16_1_gadm36,PNG.16.2_1_gadm36,,,
MKO,USA_gadm36,USA.37_1_gadm36,USA.37.51_1_gadm36,,,
MKP,,,,,,
MKQ,IDN_gadm36,IDN.23_1_gadm36,IDN.23.16_1_gadm36,IDN.23.16.9_1_gadm36,IDN.23.16.9.3_1_gadm36,
MKR,AUS_gadm36,AUS.11_1_gadm36,AUS.11.75_1_gadm36,,,
MKS,ETH_gadm36,ETH.3_1_gadm36,ETH.3.5_1_gadm36,ETH.3.5.3_1_gadm36,,
MKT,USA_gadm36,USA.24_1_gadm36,USA.24.7_1_gadm36,,,
MKU,GAB_gadm36,GAB.6_1_gadm36,GAB.6.1_1_gadm36,,,
MKV,AUS_gadm36,AUS.6_1_gadm36,AUS.6.10_1_gadm36,,,
MKW,IDN_gadm36,IDN.22_1_gadm36,IDN.22.4_1_gadm36,IDN.22.4.9_1_gadm36,IDN.22.4.9.4_1_gadm36,
MKX,YEM_gadm36,YEM.12_1_gadm36,YEM.12.5_1_gadm36,,,
MKY,AUS_gadm36,AUS.7_1_gadm36,AUS.7.40_1_gadm36,,,
MKZ,MYS_gadm36,MYS.6_1_gadm36,MYS.6.3_1_gadm36,,,
MLA,MLT_gadm36,MLT.3_1_gadm36,MLT.3.5_1_gadm36,,,
MLB,USA_gadm36,USA.10_1_gadm36,USA.10.5_1_gadm36,,,
MLC,USA_gadm36,USA.37_1_gadm36,USA.37.61_1_gadm36,,,
MLD,USA_gadm36,USA.13_1_gadm36,USA.13.3_1_gadm36,,,
MLE,MDV_gadm36,,,,,
MLF,USA_gadm36,USA.45_1_gadm36,USA.45.1_1_gadm36,,,
MLG,IDN_gadm36,IDN.11_1_gadm36,IDN.11.14_1_gadm36,IDN.11.14.3_1_gadm36,IDN.11.14.3.4_1_gadm36,
MLH,FRA_gadm36,FRA.6_1_gadm36,FRA.6.4_1_gadm36,FRA.6.4.4_1_gadm36,FRA.6.4.4.2_1_gadm36,FRA.6.4.4.2.19_1_gadm36
MLI,USA_gadm36,USA.14_1_gadm36,USA.14.82_1_gadm36,,,
MLJ,USA_gadm36,USA.11_1_gadm36,USA.11.5_1_gadm36,,,
MLK,USA_gadm36,USA.27_1_gadm36,USA.27.36_1_gadm36,,,
MLL,USA_gadm36,USA.2_1_gadm36,USA.2.24_1_gadm36,,,
MLM,MEX_gadm36,MEX.16_1_gadm36,MEX.16.57_1_gadm36,,,
MLN,ESP_gadm36,ESP.7_1_gadm36,ESP.7.2_1_gadm36,ESP.7.2.1_1_gadm36,ESP.7.2.1.2_1_gadm36,
MLO,GRC_gadm36,GRC.1_1_gadm36,GRC.1.2_1_gadm36,GRC.1.2.20_1_gadm36,,
MLP,PHL_gadm36,PHL.42_1_gadm36,PHL.42.24_1_gadm36,PHL.42.24.32_1_gadm36,,
MLQ,PNG_gadm36,PNG.8_1_gadm36,PNG.8.1_1_gadm36,,,
MLR,AUS_gadm36,AUS.8_1_gadm36,AUS.8.66_1_gadm36,,,
MLS,USA_gadm36,USA.27_1_gadm36,USA.27.9_1_gadm36,,,
MLT,USA_gadm36,USA.20_1_gadm36,USA.20.10_1_gadm36,,,
MLU,USA_gadm36,USA.19_1_gadm36,USA.19.37_1_gadm36,,,
MLV,AUS_gadm36,AUS.7_1_gadm36,AUS.7.20_1_gadm36,,,
MLW,LBR_gadm36,LBR.11_1_gadm36,LBR.11.2_1_gadm36,LBR.11.2.1_1_gadm36,,
MLX,TUR_gadm36,TUR.55_1_gadm36,TUR.55.11_1_gadm36,,,
MLY,USA_gadm36,USA.2_1_gadm36,USA.2.26_1_gadm36,,,
MLZ,URY_gadm36,URY.3_1_gadm36,URY.3.4_1_gadm36,,,
MMA,SWE_gadm36,SWE.13_1_gadm36,SWE.13.19_1_gadm36,,,
MMB,JPN_gadm36,JPN.12_1_gadm36,JPN.12.112_1_gadm36,,,
MMC,MEX_gadm36,MEX.28_1_gadm36,MEX.28.11_1_gadm36,,,
MMD,JPN_gadm36,JPN.32_1_gadm36,JPN.32.17_1_gadm36,,,
MME,GBR_gadm36,GBR.1_1_gadm36,GBR.1.30_1_gadm36,GBR.1.30.1_1_gadm36,,
MMF,CMR_gadm36,CMR.9_1_gadm36,CMR.9.4_1_gadm36,CMR.9.4.3_1_gadm36,,
MMG,AUS_gadm36,AUS.11_1_gadm36,AUS.11.83_1_gadm36,,,
MMH,USA_gadm36,USA.5_1_gadm36,USA.5.26_1_gadm36,,,
MMI,USA_gadm36,USA.43_1_gadm36,USA.43.59_1_gadm36,,,
MMJ,JPN_gadm36,JPN.26_1_gadm36,JPN.26.32_1_gadm36,,,
MMK,RUS_gadm36,RUS.45_1_gadm36,RUS.45.8_1_gadm36,RUS.45.8.1_1_gadm36,,
MML,USA_gadm36,USA.24_1_gadm36,USA.24.43_1_gadm36,,,
MMM,AUS_gadm36,AUS.7_1_gadm36,AUS.7.34_1_gadm36,,,
MMN,USA_gadm36,USA.22_1_gadm36,USA.22.9_1_gadm36,,,
MMO,CPV_gadm36,CPV.3_1_gadm36,,,,
MMP,COL_gadm36,COL.19_1_gadm36,COL.19.17_1_gadm36,,,
MMQ,ZMB_gadm36,ZMB.8_1_gadm36,ZMB.8.7_1_gadm36,,,
MMR,USA_gadm36,USA.44_1_gadm36,USA.44.227_1_gadm36,,,
MMS,USA_gadm36,USA.4_1_gadm36,USA.4.9_1_gadm36,,,
MMT,USA_gadm36,USA.41_1_gadm36,USA.41.32_1_gadm36,,,
MMU,USA_gadm36,USA.31_1_gadm36,USA.31.14_1_gadm36,,,
MMV,PNG_gadm36,PNG.12_1_gadm36,PNG.12.1_1_gadm36,,,
MMW,MOZ_gadm36,MOZ.7_1_gadm36,MOZ.7.9_1_gadm36,MOZ.7.9.3_1_gadm36,,
MMX,SWE_gadm36,SWE.13_1_gadm36,SWE.13.29_1_gadm36,,,
MMY,JPN_gadm36,JPN.32_1_gadm36,JPN.32.18_1_gadm36,,,
MMZ,AFG_gadm36,AFG.8_1_gadm36,AFG.8.6_1_gadm36,,,
MNA,IDN_gadm36,IDN.29_1_gadm36,IDN.29.7_1_gadm36,IDN.29.7.12_1_gadm36,IDN.29.7.12.7_1_gadm36,
MNB,COD_gadm36,COD.11_1_gadm36,COD.11.14_1_gadm36,,,
MNC,MOZ_gadm36,MOZ.7_1_gadm36,MOZ.7.15_1_gadm36,MOZ.7.15.1_1_gadm36,,
MND,COL_gadm36,COL.14_1_gadm36,COL.14.56_1_gadm36,,,
MNE,AUS_gadm36,AUS.8_1_gadm36,AUS.8.61_1_gadm36,,,
MNF,FJI_gadm36,FJI.5_1_gadm36,FJI.5.2_1_gadm36,,,
MNG,AUS_gadm36,AUS.6_1_gadm36,AUS.6.17_1_gadm36,,,
MNH,OMN_gadm36,OMN.2_1_gadm36,OMN.2.2_1_gadm36,,,
MNI,MSR_gadm36,MSR.3_1_gadm36,,,,
MNJ,MDG_gadm36,MDG.3_1_gadm36,MDG.3.5_1_gadm36,MDG.3.5.4_1_gadm36,MDG.3.5.4.15_1_gadm36,
MNK,,,,,,
MNL,PHL_gadm36,PHL.47_1_gadm36,PHL.47.6_1_gadm36,PHL.47.6.224_1_gadm36,,
MNM,USA_gadm36,USA.23_1_gadm36,USA.23.59_1_gadm36,,,
MNN,USA_gadm36,USA.36_1_gadm36,USA.36.52_1_gadm36,,,
MNO,COD_gadm36,COD.24_1_gadm36,COD.24.8_1_gadm36,,,
MNP,PNG_gadm36,PNG.12_1_gadm36,PNG.12.1_1_gadm36,,,
MNQ,AUS_gadm36,AUS.7_1_gadm36,AUS.7.49_1_gadm36,,,
MNR,ZMB_gadm36,ZMB.10_1_gadm36,ZMB.10.4_1_gadm36,,,
MNS,ZMB_gadm36,ZMB.4_1_gadm36,ZMB.4.3_1_gadm36,,,
MNT,USA_gadm36,USA.2_1_gadm36,USA.2.26_1_gadm36,,,
MNU,MMR_gadm36,MMR.9_1_gadm36,MMR.9.1_1_gadm36,MMR.9.1.3_1_gadm36,,
MNV,AUS_gadm36,AUS.6_1_gadm36,AUS.6.12_1_gadm36,,,
MNW,AUS_gadm36,AUS.6_1_gadm36,AUS.6.2_1_gadm36,,,
MNX,BRA_gadm36,BRA.4_1_gadm36,BRA.4.37_1_gadm36,BRA.4.37.1_1_gadm36,,
MNY,SLB_gadm36,SLB.10_1_gadm36,SLB.10.19_1_gadm36,,,
MNZ,USA_gadm36,USA.47_1_gadm36,USA.47.77_1_gadm36,,,
MOA,CUB_gadm36,CUB.7_1_gadm36,CUB.7.11_1_gadm36,,,
MOB,USA_gadm36,USA.1_1_gadm36,USA.1.49_1_gadm36,,,
MOC,BRA_gadm36,BRA.13_1_gadm36,BRA.13.504_1_gadm36,BRA.13.504.4_1_gadm36,,
MOD,USA_gadm36,USA.5_1_gadm36,USA.5.50_1_gadm36,,,
MOE,MMR_gadm36,MMR.13_1_gadm36,MMR.13.3_1_gadm36,MMR.13.3.4_1_gadm36,,
MOF,IDN_gadm36,IDN.21_1_gadm36,IDN.21.15_1_gadm36,IDN.21.15.3_1_gadm36,IDN.21.15.3.3_1_gadm36,
MOG,MMR_gadm36,MMR.13_1_gadm36,MMR.13.8_1_gadm36,MMR.13.8.1_1_gadm36,,
MOH,IND_gadm36,IND.4_1_gadm36,IND.4.9_1_gadm36,IND.4.9.1_1_gadm36,,
MOI,,,,,,
MOJ,SUR_gadm36,SUR.4_1_gadm36,SUR.4.3_1_gadm36,,,
MOL,NOR_gadm36,NOR.8_1_gadm36,NOR.8.16_1_gadm36,,,
MOM,MRT_gadm36,MRT.11_1_gadm36,MRT.11.1_1_gadm36,,,
MON,NZL_gadm36,NZL.3_1_gadm36,NZL.3.5_1_gadm36,,,
MOO,AUS_gadm36,AUS.8_1_gadm36,AUS.8.61_1_gadm36,,,
MOP,USA_gadm36,USA.23_1_gadm36,USA.23.37_1_gadm36,,,
MOQ,MDG_gadm36,MDG.6_1_gadm36,MDG.6.4_1_gadm36,MDG.6.4.5_1_gadm36,MDG.6.4.5.7_1_gadm36,
MOR,USA_gadm36,USA.43_1_gadm36,USA.43.32_1_gadm36,,,
MOS,USA_gadm36,USA.2_1_gadm36,USA.2.16_1_gadm36,,,
MOT,USA_gadm36,USA.35_1_gadm36,USA.35.51_1_gadm36,,,
MOU,USA_gadm36,USA.2_1_gadm36,USA.2.24_1_gadm36,,,
MOV,AUS_gadm36,AUS.7_1_gadm36,AUS.7.34_1_gadm36,,,
MOW,RUS_gadm36,RUS.43_1_gadm36,RUS.43.1_1_gadm36,RUS.43.1.8_1_gadm36,,
MOX,USA_gadm36,USA.14_1_gadm36,USA.14.32_1_gadm36,,,
MOY,COL_gadm36,COL.9_1_gadm36,COL.9.6_1_gadm36,,,
MOZ,PYF_gadm36,PYF.2_1_gadm36,,,,
MPA,NAM_gadm36,NAM.13_1_gadm36,NAM.13.4_1_gadm36,,,
MPB,,,,,,
MPC,IDN_gadm36,IDN.5_1_gadm36,IDN.5.8_1_gadm36,IDN.5.8.6_1_gadm36,IDN.5.8.6.1_1_gadm36,
MPD,PAK_gadm36,PAK.8_1_gadm36,PAK.8.4_1_gadm36,PAK.8.4.1_1_gadm36,,
MPE,USA_gadm36,USA.7_1_gadm36,USA.7.5_1_gadm36,,,
MPF,PNG_gadm36,PNG.14_1_gadm36,PNG.14.2_1_gadm36,,,
MPG,PNG_gadm36,PNG.14_1_gadm36,PNG.14.2_1_gadm36,,,
MPH,PHL_gadm36,PHL.4_1_gadm36,PHL.4.12_1_gadm36,PHL.4.12.5_1_gadm36,,
MPI,PAN_gadm36,PAN.8_1_gadm36,PAN.8.1_1_gadm36,PAN.8.1.1_1_gadm36,,
MPJ,USA_gadm36,USA.4_1_gadm36,USA.4.15_1_gadm36,,,
MPK,KOR_gadm36,KOR.14_1_gadm36,KOR.14.20_1_gadm36,,,
MPL,FRA_gadm36,FRA.11_1_gadm36,FRA.11.8_1_gadm36,FRA.11.8.3_1_gadm36,FRA.11.8.3.13_1_gadm36,FRA.11.8.3.13.1_1_gadm36
MPM,MOZ_gadm36,MOZ.5_1_gadm36,MOZ.5.2_1_gadm36,MOZ.5.2.2_1_gadm36,,
MPN,FLK_gadm36,,,,,
MPO,USA_gadm36,USA.39_1_gadm36,USA.39.45_1_gadm36,,,
MPP,PAN_gadm36,PAN.8_1_gadm36,PAN.8.1_1_gadm36,PAN.8.1.4_1_gadm36,,
MPQ,JOR_gadm36,JOR.8_1_gadm36,JOR.8.3_1_gadm36,,,
MPR,USA_gadm36,USA.17_1_gadm36,USA.17.59_1_gadm36,,,
MPS,USA_gadm36,USA.44_1_gadm36,USA.44.225_1_gadm36,,,
MPT,IDN_gadm36,IDN.21_1_gadm36,IDN.21.1_1_gadm36,IDN.21.1.6_1_gadm36,IDN.21.1.6.7_1_gadm36,
MPU,PNG_gadm36,PNG.16_1_gadm36,PNG.16.1_1_gadm36,,,
MPV,USA_gadm36,USA.46_1_gadm36,USA.46.12_1_gadm36,,,
MPW,UKR_gadm36,UKR.6_1_gadm36,UKR.6.23_1_gadm36,,,
MPX,PNG_gadm36,PNG.18_1_gadm36,PNG.18.3_1_gadm36,,,
MPY,SUR_gadm36,SUR.9_1_gadm36,SUR.9.6_1_gadm36,,,
MPZ,USA_gadm36,USA.16_1_gadm36,USA.16.44_1_gadm36,,,
MQA,AUS_gadm36,AUS.11_1_gadm36,AUS.11.13_1_gadm36,,,
MQB,USA_gadm36,USA.14_1_gadm36,USA.14.63_1_gadm36,,,
MQC,SPM_gadm36,SPM.1_1_gadm36,,,,
MQD,ARG_gadm36,ARG.16_1_gadm36,ARG.16.13_1_gadm36,,,
MQE,AUS_gadm36,AUS.6_1_gadm36,AUS.6.4_1_gadm36,,,
MQF,RUS_gadm36,RUS.11_1_gadm36,RUS.11.26_1_gadm36,RUS.11.26.1_1_gadm36,,
MQG,NAM_gadm36,NAM.12_1_gadm36,NAM.12.4_1_gadm36,,,
MQH,BRA_gadm36,BRA.9_1_gadm36,BRA.9.140_1_gadm36,BRA.9.140.2_1_gadm36,,
MQI,USA_gadm36,USA.22_1_gadm36,USA.22.11_1_gadm36,,,
MQJ,TUR_gadm36,TUR.12_1_gadm36,TUR.12.16_1_gadm36,,,
MQK,BOL_gadm36,BOL.8_1_gadm36,BOL.8.7_1_gadm36,BOL.8.7.2_1_gadm36,,
MQL,AUS_gadm36,AUS.10_1_gadm36,AUS.10.46_1_gadm36,,,
MQM,TUR_gadm36,TUR.57_1_gadm36,TUR.57.3_1_gadm36,,,
MQN,NOR_gadm36,NOR.10_1_gadm36,NOR.10.28_1_gadm36,,,
MQO,PNG_gadm36,PNG.22_1_gadm36,PNG.22.3_1_gadm36,,,
MQP,ZAF_gadm36,ZAF.6_1_gadm36,ZAF.6.1_1_gadm36,ZAF.6.1.2_1_gadm36,ZAF.6.1.2.32_1_gadm36,
MQQ,TCD_gadm36,TCD.12_1_gadm36,TCD.12.3_1_gadm36,TCD.12.3.7_1_gadm36,,
MQR,,,,,,
MQS,VCT_gadm36,VCT.2_1_gadm36,,,,
MQT,USA_gadm36,USA.23_1_gadm36,USA.23.56_1_gadm36,,,
MQU,COL_gadm36,COL.29_1_gadm36,COL.29.40_1_gadm36,,,
MQV,DZA_gadm36,DZA.35_1_gadm36,DZA.35.18_1_gadm36,,,
MQW,USA_gadm36,USA.11_1_gadm36,USA.11.153_1_gadm36,,,
MQX,ETH_gadm36,ETH.11_1_gadm36,ETH.11.1_1_gadm36,ETH.11.1.4_1_gadm36,,
MQY,USA_gadm36,USA.43_1_gadm36,USA.43.75_1_gadm36,,,
MQZ,AUS_gadm36,AUS.11_1_gadm36,AUS.11.4_1_gadm36,,,
MRA,LBY_gadm36,LBY.15_1_gadm36,,,,
MRB,USA_gadm36,USA.49_1_gadm36,USA.49.2_1_gadm36,,,
MRC,USA_gadm36,USA.43_1_gadm36,USA.43.58_1_gadm36,,,
MRD,VEN_gadm36,VEN.15_1_gadm36,VEN.15.12_1_gadm36,,,
MRE,KEN_gadm36,KEN.33_1_gadm36,KEN.33.2_1_gadm36,KEN.33.2.4_1_gadm36,,
MRF,USA_gadm36,USA.44_1_gadm36,USA.44.189_1_gadm36,,,
MRG,AUS_gadm36,AUS.7_1_gadm36,AUS.7.63_1_gadm36,,,
MRH,,,,,,
MRI,USA_gadm36,USA.2_1_gadm36,USA.2.3_1_gadm36,,,
MRJ,HND_gadm36,HND.12_1_gadm36,HND.12.8_1_gadm36,,,
MRK,USA_gadm36,USA.10_1_gadm36,USA.10.11_1_gadm36,,,
MRL,AUS_gadm36,AUS.7_1_gadm36,AUS.7.17_1_gadm36,,,
MRM,PNG_gadm36,PNG.2_1_gadm36,PNG.2.3_1_gadm36,,,
MRN,USA_gadm36,USA.34_1_gadm36,USA.34.12_1_gadm36,,,
MRO,NZL_gadm36,NZL.18_1_gadm36,NZL.18.4_1_gadm36,,,
MRP,AUS_gadm36,AUS.8_1_gadm36,AUS.8.4_1_gadm36,,,
MRQ,PHL_gadm36,PHL.45_1_gadm36,PHL.45.1_1_gadm36,PHL.45.1.60_1_gadm36,,
MRR,ECU_gadm36,ECU.12_1_gadm36,ECU.12.8_1_gadm36,ECU.12.8.3_1_gadm36,,
MRS,FRA_gadm36,FRA.13_1_gadm36,FRA.13.3_1_gadm36,FRA.13.3.4_1_gadm36,FRA.13.3.4.13_1_gadm36,FRA.13.3.4.13.1_1_gadm36
MRT,AUS_gadm36,AUS.6_1_gadm36,AUS.6.12_1_gadm36,,,
MRU,MUS_gadm36,MUS.5_1_gadm36,,,,
MRV,RUS_gadm36,RUS.65_1_gadm36,RUS.65.20_1_gadm36,RUS.65.20.1_1_gadm36,,
MRW,DNK_gadm36,DNK.4_1_gadm36,DNK.4.8_1_gadm36,,,
MRX,IRN_gadm36,IRN.15_1_gadm36,IRN.15.5_1_gadm36,,,
MRY,USA_gadm36,USA.5_1_gadm36,USA.5.27_1_gadm36,,,
MRZ,AUS_gadm36,AUS.5_1_gadm36,AUS.5.91_1_gadm36,,,
MSA,CAN_gadm36,CAN.9_1_gadm36,CAN.9.20_1_gadm36,CAN.9.20.18_1_gadm36,,
MSB,SVN_gadm36,SVN.8_1_gadm36,SVN.8.15_1_gadm36,,,
MSC,USA_gadm36,USA.3_1_gadm36,USA.3.8_1_gadm36,,,
MSD,USA_gadm36,USA.45_1_gadm36,USA.45.20_1_gadm36,,,
MSE,GBR_gadm36,GBR.1_1_gadm36,GBR.1.44_1_gadm36,GBR.1.44.10_1_gadm36,,
MSF,AUS_gadm36,AUS.6_1_gadm36,AUS.6.4_1_gadm36,,,
MSG,LSO_gadm36,LSO.10_1_gadm36,,,,
MSH,OMN_gadm36,OMN.8_1_gadm36,OMN.8.2_1_gadm36,,,
MSI,,,,,,
MSJ,JPN_gadm36,JPN.3_1_gadm36,JPN.3.18_1_gadm36,,,
MSK,BHS_gadm36,BHS.23_1_gadm36,,,,
MSL,USA_gadm36,USA.1_1_gadm36,USA.1.17_1_gadm36,,,
MSM,COD_gadm36,COD.13_1_gadm36,COD.13.12_1_gadm36,,,
MSN,USA_gadm36,USA.50_1_gadm36,USA.50.13_1_gadm36,,,
MSO,USA_gadm36,USA.27_1_gadm36,USA.27.32_1_gadm36,,,
MSP,USA_gadm36,USA.24_1_gadm36,USA.24.27_1_gadm36,,,
MSQ,BLR_gadm36,BLR.5_1_gadm36,BLR.5.11_1_gadm36,,,
MSR,TUR_gadm36,TUR.60_1_gadm36,TUR.60.5_1_gadm36,,,
MSS,USA_gadm36,USA.33_1_gadm36,USA.33.46_1_gadm36,,,
MST,NLD_gadm36,NLD.7_1_gadm36,NLD.7.23_1_gadm36,,,
MSU,LSO_gadm36,LSO.5_1_gadm36,,,,
MSV,USA_gadm36,USA.33_1_gadm36,USA.33.54_1_gadm36,,,
MSW,ERI_gadm36,ERI.2_1_gadm36,ERI.2.6_1_gadm36,,,
MSX,COG_gadm36,COG.8_1_gadm36,COG.8.6_1_gadm36,,,
MSY,USA_gadm36,USA.19_1_gadm36,USA.19.36_1_gadm36,,,
MSZ,AGO_gadm36,AGO.16_1_gadm36,AGO.16.3_1_gadm36,AGO.16.3.3_1_gadm36,,
MTA,NZL_gadm36,NZL.17_1_gadm36,NZL.17.3_1_gadm36,,,
MTB,COL_gadm36,COL.13_1_gadm36,COL.13.11_1_gadm36,,,
MTC,USA_gadm36,USA.23_1_gadm36,USA.23.54_1_gadm36,,,
MTD,AUS_gadm36,AUS.6_1_gadm36,AUS.6.15_1_gadm36,,,
MTE,BRA_gadm36,BRA.14_1_gadm36,BRA.14.75_1_gadm36,BRA.14.75.1_1_gadm36,,
MTF,ETH_gadm36,ETH.10_1_gadm36,ETH.10.5_1_gadm36,ETH.10.5.2_1_gadm36,,
MTG,BRA_gadm36,BRA.12_1_gadm36,BRA.12.61_1_gadm36,BRA.12.61.1_1_gadm36,,
MTH,,,,,,
MTI,CPV_gadm36,CPV.16_1_gadm36,,,,
MTJ,USA_gadm36,USA.6_1_gadm36,USA.6.44_1_gadm36,,,
MTK,,,,,,
MTL,AUS_gadm36,AUS.5_1_gadm36,AUS.5.87_1_gadm36,,,
MTM,USA_gadm36,USA.2_1_gadm36,USA.2.19_1_gadm36,,,
MTN,USA_gadm36,USA.21_1_gadm36,USA.21.3_1_gadm36,,,
MTO,USA_gadm36,USA.14_1_gadm36,USA.14.15_1_gadm36,,,
MTP,,,,,,
MTQ,AUS_gadm36,AUS.7_1_gadm36,AUS.7.42_1_gadm36,,,
MTR,COL_gadm36,COL.13_1_gadm36,COL.13.12_1_gadm36,,,
MTS,SWZ_gadm36,SWZ.3_1_gadm36,SWZ.3.9_1_gadm36,,,
MTT,MEX_gadm36,MEX.30_1_gadm36,MEX.30.109_1_gadm36,,,
MTU,MOZ_gadm36,MOZ.1_1_gadm36,MOZ.1.8_1_gadm36,MOZ.1.8.2_1_gadm36,,
MTV,VUT_gadm36,VUT.6_1_gadm36,VUT.6.1_1_gadm36,,,
MTW,USA_gadm36,USA.50_1_gadm36,USA.50.38_1_gadm36,,,
MTX,USA_gadm36,USA.2_1_gadm36,USA.2.8_1_gadm36,,,
MTY,MEX_gadm36,MEX.19_1_gadm36,MEX.19.39_1_gadm36,,,
MTZ,ISR_gadm36,ISR.2_1_gadm36,,,,
MUA,SLB_gadm36,SLB.10_1_gadm36,SLB.10.10_1_gadm36,,,
MUB,BWA_gadm36,BWA.12_1_gadm36,BWA.12.1_1_gadm36,,,
MUC,DEU_gadm36,DEU.2_1_gadm36,DEU.2.54_1_gadm36,DEU.2.54.1_1_gadm36,DEU.2.54.1.1_1_gadm36,
MUD,MOZ_gadm36,MOZ.1_1_gadm36,MOZ.1.9_1_gadm36,MOZ.1.9.3_1_gadm36,,
MUE,USA_gadm36,USA.12_1_gadm36,USA.12.1_1_gadm36,,,
MUF,IDN_gadm36,IDN.23_1_gadm36,IDN.23.16_1_gadm36,IDN.23.16.10_1_gadm36,IDN.23.16.10.9_1_gadm36,
MUG,MEX_gadm36,MEX.2_1_gadm36,MEX.2.3_1_gadm36,,,
MUH,EGY_gadm36,EGY.24_1_gadm36,EGY.24.5_1_gadm36,,,
MUI,USA_gadm36,USA.39_1_gadm36,USA.39.38_1_gadm36,,,
MUJ,ETH_gadm36,ETH.10_1_gadm36,ETH.10.5_1_gadm36,ETH.10.5.4_1_gadm36,,
MUK,,,,,,
MUL,USA_gadm36,USA.11_1_gadm36,USA.11.35_1_gadm36,,,
MUM,KEN_gadm36,KEN.11_1_gadm36,KEN.11.9_1_gadm36,KEN.11.9.2_1_gadm36,,
MUN,VEN_gadm36,VEN.17_1_gadm36,VEN.17.8_1_gadm36,,,
MUO,USA_gadm36,USA.13_1_gadm36,USA.13.20_1_gadm36,,,
MUP,AUS_gadm36,AUS.6_1_gadm36,AUS.6.10_1_gadm36,,,
MUQ,AUS_gadm36,AUS.11_1_gadm36,AUS.11.46_1_gadm36,,,
MUR,MYS_gadm36,MYS.14_1_gadm36,MYS.14.16_1_gadm36,,,
MUS,JPN_gadm36,JPN.38_1_gadm36,JPN.38.40_1_gadm36,,,
MUT,USA_gadm36,USA.16_1_gadm36,USA.16.70_1_gadm36,,,
MUV,USA_gadm36,USA.8_1_gadm36,USA.8.2_1_gadm36,,,
MUW,DZA_gadm36,DZA.27_1_gadm36,DZA.27.30_1_gadm36,,,
MUX,PAK_gadm36,PAK.7_1_gadm36,PAK.7.6_1_gadm36,PAK.7.6.3_1_gadm36,,
MUY,COG_gadm36,COG.1_1_gadm36,COG.1.5_1_gadm36,,,
MUZ,TZA_gadm36,TZA.12_1_gadm36,TZA.12.5_1_gadm36,TZA.12.5.4_1_gadm36,,
MVA,ISL_gadm36,ISL.2_1_gadm36,ISL.2.22_1_gadm36,,,
MVB,GAB_gadm36,GAB.2_1_gadm36,GAB.2.4_1_gadm36,,,
MVC,USA_gadm36,USA.1_1_gadm36,USA.1.50_1_gadm36,,,
MVD,URY_gadm36,URY.10_1_gadm36,URY.10.1_1_gadm36,,,
MVE,USA_gadm36,USA.24_1_gadm36,USA.24.12_1_gadm36,,,
MVF,BRA_gadm36,BRA.20_1_gadm36,BRA.20.87_1_gadm36,BRA.20.87.1_1_gadm36,,
MVG,GAB_gadm36,GAB.3_1_gadm36,GAB.3.1_1_gadm36,,,
MVH,AUS_gadm36,AUS.5_1_gadm36,AUS.5.96_1_gadm36,,,
MVI,PNG_gadm36,PNG.1_1_gadm36,PNG.1.1_1_gadm36,,,
MVJ,JAM_gadm36,JAM.4_1_gadm36,,,,
MVK,AUS_gadm36,AUS.8_1_gadm36,AUS.8.61_1_gadm36,,,
MVL,USA_gadm36,USA.46_1_gadm36,USA.46.8_1_gadm36,,,
MVM,USA_gadm36,USA.3_1_gadm36,USA.3.10_1_gadm36,,,
MVN,USA_gadm36,USA.14_1_gadm36,USA.14.41_1_gadm36,,,
MVO,TCD_gadm36,TCD.7_1_gadm36,TCD.7.1_1_gadm36,TCD.7.1.2_1_gadm36,,
MVP,COL_gadm36,COL.31_1_gadm36,COL.31.2_1_gadm36,,,
MVQ,BLR_gadm36,BLR.4_1_gadm36,BLR.4.18_1_gadm36,,,
MVR,CMR_gadm36,CMR.4_1_gadm36,CMR.4.1_1_gadm36,CMR.4.1.5_1_gadm36,,
MVS,BRA_gadm36,BRA.5_1_gadm36,BRA.5.265_1_gadm36,BRA.5.265.3_1_gadm36,,
MVT,,,,,,
MVU,AUS_gadm36,AUS.7_1_gadm36,AUS.7.20_1_gadm36,,,
MVV,FRA_gadm36,FRA.1_1_gadm36,FRA.1.7_1_gadm36,FRA.1.7.2_1_gadm36,FRA.1.7.2.7_1_gadm36,FRA.1.7.2.7.3_1_gadm36
MVW,USA_gadm36,USA.48_1_gadm36,USA.48.29_1_gadm36,,,
MVX,GAB_gadm36,GAB.9_1_gadm36,GAB.9.2_1_gadm36,,,
MVY,USA_gadm36,USA.22_1_gadm36,USA.22.4_1_gadm36,,,
MVZ,ZWE_gadm36,ZWE.7_1_gadm36,ZWE.7.5_1_gadm36,,,
MWA,USA_gadm36,USA.14_1_gadm36,USA.14.101_1_gadm36,,,
MWB,AUS_gadm36,AUS.11_1_gadm36,AUS.11.81_1_gadm36,,,
MWC,USA_gadm36,USA.50_1_gadm36,USA.50.43_1_gadm36,,,
MWD,PAK_gadm36,PAK.7_1_gadm36,PAK.7.8_1_gadm36,PAK.7.8.3_1_gadm36,,
